0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 38, 233, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 96, 45, 46, 89, 201, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 137, 134, 240, 151, 145, 86, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 5, 28, 228, 203, 178, 59, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 135, 54, 118, 196, 181, 113, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 93, 41, 36, 84, 143, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 0, 59, 144, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 43, 81, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 203, 36, 81, 235, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 70, 92, 45, 191, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 214, 131, 95, 44, 58, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74, 123, 48, 81, 45, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 58, 73, 123, 48, 157, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 82, 20, 68, 240, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 9, 5, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 92, 135, 114, 195, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 51, 4, 188, 0, 161, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 95, 73, 250, 196, 45, 77, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 55, 246, 118, 239, 244, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26, 64, 80, 41, 87, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 46, 89, 35, 137, 69, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39, 40, 82, 83, 210, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 1, 81, 76, 143, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 46, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 223, 31, 111, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 50, 110, 0, 235, 115, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 157, 228, 198, 28, 165, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 126, 93, 76, 95, 25, 117, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 71, 80, 92, 233, 239, 84, 101, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11, 57, 79, 41, 150, 104, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 69, 22, 224, 165, 79, 74, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34, 13, 48, 137, 21, 145, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 29, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 48, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32, 239, 206, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 156, 41, 6, 160, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 64, 81, 42, 158, 191, 145, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 199, 142, 40, 198, 110, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 146, 12, 215, 180, 136, 82, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 72, 168, 17, 9, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 234, 169, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 41, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 21, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42, 44, 233, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 159, 76, 100, 243, 154, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97, 158, 6, 143, 22, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 192, 69, 169, 171, 155, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 60, 122, 82, 177, 223, 188, 17, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 117, 98, 108, 62, 121, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 38, 3, 159, 204, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 20, 71, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 71, 66, 61, 21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 167, 98, 137, 98, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 123, 94, 30, 117, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 117, 61, 209, 205, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 58, 115, 209, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 137, 141, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 61, 163, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57, 83, 225, 114, 187, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 62, 200, 204, 175, 7, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 214, 23, 100, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 38, 153, 211, 134, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54, 59, 79, 55, 157, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 0, 110, 86, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 80, 78, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 74, 201, 164, 134, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 49, 115, 9, 162, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 54, 142, 159, 98, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 140, 120, 72, 73, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 58, 72, 48, 71, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16, 10, 5, 49, 76, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 3, 12, 148, 102, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 23, 8, 25, 103, 99, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 25, 34, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 87, 69, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 69, 230, 91, 134, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 138, 196, 12, 208, 115, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 141, 42, 75, 176, 95, 112, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 91, 62, 157, 192, 157, 236, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 72, 75, 44, 86, 249, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 2, 185, 103, 211, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 45, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 28, 145, 216, 7, 27, 0, 12, 0, 0, 0, 0, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
